title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
保洁，保安,菏泽,c,学历不限,经验不限,[],"[1000, 2000]",0薪,无,物业顾问,马先生物业顾问,0,山东瑞华房地产开发,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",房地产开发经营,未融资,"[20, 99]",https://www.zhipin.com/job_detail/c1a9006b3b9a34601Hd42Ni_GFRZ.html?lid=7RauCD5n2b.search.124&securityId=QP5o2m_2jc1eC-81AEJch9sB6mbYtDEC9lpYqFKtJoV4iLQCUeLhKeuDoyDTpZkrM79ej42Gj873Cuv5u5iyVdxQN5FIlt1CbtyE8ugPGZaXz_loAs8s&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,牡丹区
新乡市牧野区天正饮吧招聘奶茶店店员,新乡,c,学历不限,经验不限,"[""\u63a5\u53d7\u65e0\u5976\u8336\u5e97\u7ecf\u9a8c"", ""\u5355\u4f53\u5e97"", ""\u5168\u804c\u517c\u804c\u90fd\u884c"", ""\u7267\u91ce\u533a"", """"]","[2000, 3000]",0薪,无,经理,马先生经理,0,新乡市牧野区天正饮吧,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",餐饮,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e342c751b25f08fb1HF-2d-6EVVS.html?lid=7RauCD5n2b.search.125&securityId=Edxe8q4cBflEb-O1ndBNRQxJxYUohkR59Y-BIgkuOrkvPmdfNqDqkr2MaEcFwmmFB1ZS5v_UH5BryMqhiLkBpFjuyM7T2RSnpheCJbQ-2mKuQcs9Oey5&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,牧野区
市场经理,郴州,c,大专,1-3年,"[""\u56e2\u961f\u5efa\u8bbe\u80fd\u529b"", ""\u653f\u5e9c\u5ba2\u6237""]","[6000, 7000]",0薪,无,人力资源,张先生人力资源,0,郴州创显,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",智能硬件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/7137f0b9021854261nd629-6EVVS.html?lid=7RauCD5n2b.search.126&securityId=YJLXXFJE788Sx-L1FcQVSca0vwJflY4imlItD8czfTTQEtF7fzZUgNrW3ScWLClSGUZzhVl-gbCu9RBK2PvfEWnX6ENjPCN-MuRYC3llm_5GgMp6K9gt&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,北湖区
珠宝导购,铜仁,c,学历不限,经验不限,[],"[5000, 8000]",0薪,无,行政助理,王女士行政助理,0,德江县淑艳阁饰品店,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",珠宝/首饰,未融资,"[0, 20]",https://www.zhipin.com/job_detail/451f294cfca6862b1HB53t29F1FZ.html?lid=7RauCD5n2b.search.127&securityId=RXqGce4OAWuwH-z1w-l-JkZKFgYCgJQDLunhi9f_v6ls1cWhESXaiN-5vCJhsvaG7Fv_4lGJGmt1lrSFZ6ELS2TMBW4XxohKVJ2ZYen6vwkyvBNkvlOr&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,德江县
农业技术员,威海,c,学历不限,经验不限,"[""\u519c\u4e1a\u6280\u672f\u5458"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5305\u5403\u5305\u4f4f"", ""\u5927\u68da\u79cd\u690d"", ""\u852c\u83dc"", ""\u4e2d\u8349\u836f"", """", """"]","[3000, 4000]",0薪,无,人事经理,毕女士人事经理,0,山东福满地农业科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",农/林/牧/渔,未融资,"[20, 99]",https://www.zhipin.com/job_detail/c62d081bf4158b5b1XJ92N-6EVVS.html?lid=7RauCD5n2b.search.128&securityId=lH4sJT9eME2it-H18gUnIEOuBGNM3XKyIDtao68oTo1BJvaggscPNmegfJ3VlgN9EDfsjYzmn9MoCaz6bxr1sXpFCtuZM1kJy8jDFDQJo6NFoYdxi0T_&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,
中医推拿师,哈尔滨,c,大专,3-5年,"[""\u6b63\u9aa8"", ""\u63a8\u62ff"", ""\u9488\u7078"", ""\u4e2d\u533b\u7406\u7597\u673a\u6784""]","[5000, 6000]",0薪,"[""\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u7ee9\u6548\u5956\u91d1""]",人事经理,张先生人事经理,0,哈尔滨市香坊区润...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",医疗服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/fa5998728ea2c1601XNy3929F1FZ.html?lid=7RauCD5n2b.search.129&securityId=zoHLeu93C4Pre-Z1ha--cyNIDkT7XKTkkUa5h0OO3NW9tMJRg0cHbDpNszQcXC34TZ4GuWzxC0EoO3agivsELMSJWDLkvJeHvtgh4B-zxe4BLiQPOquh&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,香坊区
实施顾问,天津,c,本科,1-3年,"[""ERP"", ""Gscloud""]","[8000, 12000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956""]",HR.招聘专员,李女士HR.招聘专员,0,中软国际,"https://img.bosszhipin.com/beijin/mcs/banner/5ceba8561d592ff6849e8a0525aacbfecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/172d053702577ab21HN72Nq5F1NZ.html?lid=7RauCD5n2b.search.130&securityId=b79enh30L9H4x-_1g0smNQw_gOFHH16qixBd4m8R__0WNtCnijdeg-VHhlozV1jooKjVf3eR5M5D2-M8MQSLPIc8FX2QZtYp5qm7xXOQ0uwxWDo~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,和平区
钢琴老师,烟台,c,大专,1-3年,"[""\u9500\u552e\u7ecf\u9a8c"", ""\u94a2\u7434"", ""\u5668\u4e50"", ""\u827a\u672f\u7559\u5b66"", ""\u6559\u5e08"", ""\u96c6\u4f53\u6388\u8bfe"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]","[4000, 9000]",0薪,"[""\u4e94\u9669\u4e00\u91d1""]",钢琴老师,白女士钢琴老师,0,云朵钢琴,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/136dc947b53f98721nd43926FldW.html?lid=7RauCD5n2b.search.131&securityId=-E5t176stSFN0-I136VxfANbgfc-AuIDRgTm7_PiDm848gdqFZmuMvkcNy4Fh2My2qtird60-t6BoMPiu2aYUhF7Jl2S8SlWzqe-M5wZGKq_ZsnAPQA~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,莱山区
市场部经理,伊犁哈萨克自治州,c,大专,5-10年,"[""\u4e00\u822c\u4f01\u4e1a\uff08\u7532\u65b9\uff09"", ""\u5176\u4ed6""]","[15000, 16000]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u5305\u4f4f\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1""]",白酒销售经理,贾先生白酒销售经理,0,疆山御贡,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",其他行业,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/a6e713b56e5e197f1HF-39q8ElVZ.html?lid=7RauCD5n2b.search.132&securityId=nk1oMl_kjl3P4-H15WeQQr4AjtUpwxaIzmTxliHOs1gQ5Hdqx7darBYBe75mNVmq-bAaNweciptzh7u1cVvlLPjJxRQO5oKHaFqYx8KDVci7L6Tj5Y0b&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,
初中语文教师,昆明,c,本科,1年以内,"[""\u6559\u5e08\u8d44\u683c\u8bc1"", ""\u6559\u5e08"", ""\u96c6\u4f53\u6388\u8bfe"", ""\u4e00\u5bf9\u4e00\u6388\u8bfe"", ""\u57f9\u8bad\u673a\u6784"", """", """", """"]","[5000, 6000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5305\u5403""]",校区总监,刘女士校区总监,0,绿光教育,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200214/20d60cd941b81a475a7e4aaf2da28157ef13ee003364aa7fd268b3c8f825d6ae_s.jpg?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,A轮,"[100, 499]",https://www.zhipin.com/job_detail/b0a52d01c43fd3101n182Ni6GFZZ.html?lid=7RauCD5n2b.search.133&securityId=rDsCItqONl40g--1SIjiWSjL9CnJtyfxvIEd_LX1bmyaQJxT6MBF6Jq3wJM_PY_nwwqKR2OYUzFaab_Sz4gP1zy4Av_M1I210W_NYZDUX8E5dFlonQ~~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,官渡区
销售经理,池州,c,大专,经验不限,"[""\u7f51\u7edc\u9500\u552e"", ""\u7f51\u7edc\u63a8\u5e7f"", ""\u5e02\u573a\u63a8\u5e7f""]","[3000, 6000]",0薪,无,人力资源,王女士人力资源,0,六脉电子商务,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/aaa28ec26635a0391XZ-2Nq8F1A~.html?lid=7RauCD5n2b.search.134&securityId=5crZCDQsiLK6v-h1AzhjtC8QSneS562iVF3zxGEWYZF1y5rNRfEZa-jzRz5OSahCBy7gTSstNX5w5MOsLfs14ry8tYJ883xYitkwldAXAhCQNkPj&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,贵池区
资深电气工程师,苏州,c,大专,3-5年,"[""PLC\u5de5\u7a0b\u5e08""]","[15000, 25000]",13薪,"[""\u5168\u52e4\u5956\uff0c\u5e74\u7ec8\u5956\uff0c\u5305\u5403\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u9910\u8865\uff0c\u4ea4\u901a\u8865\u52a9""]",人事,何女士人事,0,昆山贝资智能科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",机械设备/机电/重工,未融资,"[20, 99]",https://www.zhipin.com/job_detail/ba64665e427211dc1n182tm6EVVS.html?lid=7RauCD5n2b.search.135&securityId=q8FsnB6x7YtKo-e1jhDyoiKxylTHrBg4zC6pP-9wFr3SsTQNtt00XBsYXx-glXLHmXpwKi0j_oQkUZjL9K6XbEupc0QL7NW0vJyyjZYbmaqfx1H3Pf1S&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,昆山市
客户管家,桂林,c,中专/中技,1-3年,"[""\u666e\u901a\u8bdd\u6807\u51c6"", ""\u719f\u6089\u5546\u52a1\u793c\u4eea"", ""\u4eb2\u548c\u529b\u5f3a"", ""\u5ba2\u670d"", ""\u9500\u552e"", ""\u524d\u53f0""]","[5000, 7000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u793e\u4fdd\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5168\u52e4\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u5de5\u9f84\u5956""]",人事,韦女士人事,0,安格贝妮儿童摄影,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230323/7bf6f160950405e9a9bb830d510cc859119351f4a7e1d27a043a5a40dc57a06899179d9b780f4321.jpg?x-oss-process=image/resize,w_100,limit_0",婚庆/摄影,未融资,"[20, 99]",https://www.zhipin.com/job_detail/af78e8e86d4e9bf21HZ_39q5F1NZ.html?lid=7RauCD5n2b.search.136&securityId=EqRdhQkhcyPwe-419eeJX0XltRRI_FHUr-WRU5-s7Bxtk_p3E1T_PzBAYv6g460IJ69GViVorR4oIxxoW6NAHOhatvRXQaevnXlO6wrSDU2eRogKaRg~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,七星区
软件售前技术支持,厦门,c,大专,1-3年,"[""\u533b\u7597/\u5927\u5065\u5eb7\u4fe1\u606f\u5316\u9879\u76ee"", ""\u667a\u6167\u57ce\u5e02\u4fe1\u606f\u5316\u9879\u76ee"", """", """", """"]","[5000, 8000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u9910\u8865\uff0c\u56e2\u5efa\u805a\u9910""]",人事-专员,付女士人事-专员,0,厦门秦汭阳科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/4242b9d0598b9cbe1HR809i6FVJZ.html?lid=7RauCD5n2b.search.137&securityId=u8eZbSP8eU64b-J12g0FKvT6rrS5NrNfDNNX-eYN-sp70q-nmiBHDUh4z-xMMSoaHmSZVkW9q4v_sAN-w6zbaaDqYphba-vI__VyxZDal_ZMKqUSBYw~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,湖里区
前厅主管,衡水,c,大专,1-3年,"[""\u5ba2\u8bc9\u7ba1\u7406"", ""\u5305\u4f4f"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u95e8\u5e97\u8fd0\u8425\u7ba1\u7406""]","[4000, 6000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5168\u52e4\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229""]",主管,王先生主管,0,河北有趣体育文化公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20210622/e9b11148d726353d5d321d5459b990fd5cc151298619af23b155c56766620e5c.png?x-oss-process=image/resize,w_100,limit_0",文化艺术/娱乐,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/351a913f19b47d9d1XF43Nq8ElVZ.html?lid=7RauCD5n2b.search.138&securityId=SSTNPn5DxP7OV-I1XgxxVoAzZzFauf-U8-H1JuuYwVAHr1S6OPPDbY3XBh6_3qe2gwMtLKSvQ2twycIHC-DJwNJxbKBXdtFHUALhQaJc4GwzoeEwJdI~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,桃城区
涂布厂复卷、涂布师傅,东莞,c,学历不限,经验不限,"[""\u6709\u9910\u8865"", ""\u4f4f\u5bbf\u514d\u8d39"", ""\u6709\u7a7a\u8c03"", ""\u7f34\u7eb3\u5546\u4fdd"", ""\u5750\u73ed"", ""\u957f\u767d\u73ed"", """"]","[4000, 6000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u591c\u73ed\u8865\u52a9\uff0c\u9910\u8865\uff0c\u5305\u4f4f\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03""]",人事专员,李女士人事专员,0,东俐电子材料,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",印刷/包装/造纸,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/e06a4e71a23e27c81HF93d66EVVS.html?lid=7RauCD5n2b.search.139&securityId=onaxygWo_5i6p-B1NrC1UiA7E7f5AbZoDFGX-X9qFOXXDPt1eRFe7oCv8vixfJpDHX-hlTGcqeq7rftDaT0LQkH-i0IyqKDrkDMpU9QLZRGka-FqrIg~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,
国诺讯科技招聘组装工,江门,c,学历不限,1-3年,"[""\u94dc\u6392\u52a0\u5de5"", ""\u6298\u5f2f\u5de5"", ""\u51b2\u5b54""]","[6000, 8000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u610f\u5916\u9669\uff0c\u4e94\u9669\u4e00\u91d1""]",招聘主管,陈女士招聘主管,0,国诺讯科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230908/7bf6f160950405e9a0eea37f469906ea9295e4f6a457b40a1fc5cbf5f67f66f98f5542b57ea0d57d.png.webp?x-oss-process=image/resize,w_100,limit_0",仪器仪表/工业自动化,未融资,"[20, 99]",https://www.zhipin.com/job_detail/0e0fb2c7da7bb3641HRy39i6GFZZ.html?lid=7RauCD5n2b.search.140&securityId=aU9SmzG2Y10Zs-q1SbDGs9AqPOohcmEjy1S4xcTg6g_2oSHQePSIytFqVSTT6SiVNBlpyq1qlt0BcuKnXO7d79NIB0rwJ2G7x9ta0iSdcF6PBFD7Yh26&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,江海区
数据库工程师,杭州,c,本科,5-10年,"[""DBA"", ""MySQL"", ""NoSQL"", ""Redis"", ""MongoDB"", ""PostgreSQL"", """", """"]","[20000, 40000]",13薪,"[""\u514d\u8d39\u73ed\u8f66\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0""]",数据库专家服务,孙女士数据库专家服务,0,阿里云,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230707/7bf6f160950405e94f96793d8508cdc1b01fafbca4af603ab33a0da269092f718e83480322bc9596.png?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/16520430f5e728600Xx539q8F1A~.html?lid=7RauCD5n2b.search.141&securityId=pGpv3Z5WWIxcE-X1lw07uLHsbodMn5tdTPXMj5TCJEsGARPNWfcRY3peDQ8aEIzliMl2uYhIlGD1PeYH-juARETaCGdM1xBphWXRcFjTKViqmmWXng~~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,余杭区
阜新市细河区稚慧...招聘后厨,阜新,c,学历不限,1-3年,"[""\u4e2d\u9910"", ""\u5e7c\u513f\u56ed\u98df\u5802"", ""\u4f1a\u505a\u9762\u98df""]","[1000, 2000]",0薪,无,前台,张女士前台,0,阜新市细河区稚慧...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",学前教育,未融资,"[20, 99]",https://www.zhipin.com/job_detail/4bb95f1cf920d7521HR63dq8ElVZ.html?lid=7RauCD5n2b.search.142&securityId=qpF7OTRhtAyOb-C1-tu9U0r9cbBmyVGlKk4fVlUhk3CvVGWZlY00aeEwmmhPbqSnCoPH7GpkQuhHXLV8J8emleeHfldu90hX2_7YXMGg8lnMlMqKdKPo&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,细河区
长沙肯德基湖南总部招聘传菜员,株洲,c,学历不限,经验不限,"[""\u63a5\u53d7\u65e0\u7ecf\u9a8c"", ""\u5168\u804c"", ""\u517c\u804c""]","[2000, 3000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u6708\u4f11\u516b\u5929""]",人事,罗女士人事,0,长沙肯德基湖南总部,"https://img.bosszhipin.com/beijin/mcs/banner/eb503deeb418bc3091f56a62ba0c4f4acfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",餐饮,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/9b11683693ea8c6e1HB_0t28E1FZ.html?lid=7RauCD5n2b.search.143&securityId=whOd5RAiCHmHs-W1sEUL64TsLAhiYBLDD2MmUE3mZsCF3B39OnszGRP9I4CoGKKx4aAM0SQV6YBED_rq8aE_6vNjYGf1qmQnaEybTsGQr2MGHnmxYFU~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,天元区
实习律师,深圳,c,本科,经验不限,"[""\u8bc9\u8bbc"", ""\u8bc9\u8bbc/\u975e\u8bc9\u8bbc"", ""\u5211\u4e8b\u6848\u4ef6"", ""\u6c11\u4e8b\u6848\u4ef6"", ""\u7efc\u5408\u7c7b\u52a9\u7406"", """", """", """", """", """", """"]","[5000, 6000]",0薪,"[""\u9910\u8865\uff0c\u5de5\u9f84\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u751f\u65e5\u798f\u5229\uff0c\u8282\u65e5\u798f\u5229\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u5168\u52e4\u5956""]",人才发展中心,张女士人才发展中心,0,京师深圳,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20231225/7bf6f160950405e96ebf520e2d76e3b226bfe16aefe3a93905ba9016897d7b19b03dfeac0fdda752.png.webp?x-oss-process=image/resize,w_100,limit_0",法律,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/f097e1cb432a687d1HJ-09q4E1NZ.html?lid=7RauCD5n2b.search.144&securityId=-7dulg5c3zUmK-P1lt4SNG9DnsZk1CUcFIK1jBsLU_NjcSIJP3LXC6sEwrMnnCC1yQKDzZUaBkINjPcEy_0VyOHf3wpg2ca4s-aNgHIn-P2AcgHpKo8~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,福田区
财经记者,佛山,c,本科,1-3年,"[""\u8d22\u7ecf"", ""\u65b0\u95fb\u7f51\u7ad9"", ""\u65b0\u5a92\u4f53\u5e73\u53f0"", ""\u65b0\u95fb\u91c7\u5199"", ""\u4e13\u9898\u7b56\u5212""]","[6000, 8000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9""]",人事经理,罗女士人事经理,0,佛山新闻网,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190408/80be39bd7d86eaaf6a887d849414869d801c8ab0f15c83bc5f4c46ca2731bd78_s.jpg?x-oss-process=image/resize,w_100,limit_0",新闻/出版,未融资,"[100, 499]",https://www.zhipin.com/job_detail/a3abbf681a182bd71Hd-3Nu4FldZ.html?lid=7RauCD5n2b.search.145&securityId=7NR5KqaiPZ9UA-U1riYHGno2GNs18YCu_o8_e47c_8WJTtE8exKue-bhb1xn3kFls5yL-nEwhJo-HZsmywPqaWSPyG_-N0fyhrbkxHspjNTx-qq-Hw~~&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,顺德区
房产销售经纪人/经理,安康,c,学历不限,经验不限,"[""\u623f\u5c4b\u4e70\u5356"", ""\u623f\u5c4b\u79df\u8d41"", ""\u5b9e\u5730\u770b\u623f"", ""\u53d7\u7406\u5ba2\u6237\u54a8\u8be2"", ""\u8bdd\u8d39\u8865\u8d34"", """", """"]","[3000, 8000]",0薪,"[""\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5168\u52e4\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956""]",文员,何女士文员,0,安康刘氏林茂房地...,"https://img.bosszhipin.com/beijin/upload/com/logo/20220709/7b5b554d84f9729cff8eb1ee704f058f24cf24492379ea2d6614ab6fa2f59145056081b494d691ec.jpg?x-oss-process=image/resize,w_100,limit_0",房地产中介/租赁,未融资,"[0, 20]",https://www.zhipin.com/job_detail/91234f634a8496cf1Xx_2926GVJZ.html?lid=7RauCD5n2b.search.146&securityId=TNTwXvJf8jAOv-v1_-trp3-J-B-yc2DjRWua9hHjPfAsoGg5ovIRk0uxU3morhdwoAjd3nhYRmvjG2T4Z6wWT5ajBk2z3o3sgrO0LbHZKaoI2XeDbDek&sessionId=,https://www.zhipin.com/gongsi/8dd639a5ecb2350d1Xx43Nq5FlQ~.html,汉滨区
